sample_id,solarcell,blackmli,kaptonhn,dunmore,thermalbrightn,kaptonws
90,0.556991712187727,0.265479288039511,0.0,0.0,0.1775289997727618,0.0
91,0.5853044798819972,0.0,0.0,0.2429270252353803,0.1717684948826224,0.0
92,0.5217498633473576,0.2855340905577922,0.0,0.0,0.1927160460948501,0.0
93,0.5405332941402702,0.0,0.0,0.2886500840250064,0.0,0.1708166218347234
94,0.5277176751675465,0.2758829968884276,0.0,0.0,0.196399327944026,0.0
95,0.5879105028092984,0.0,0.0,0.2383343189340646,0.0,0.1737551782566371
97,0.586499352585331,0.0,0.0,0.2199802618735426,0.0,0.1935203855411263
98,0.5648663536048364,0.2922571012809103,0.0,0.0,0.1428765451142533,0.0
99,0.5874180018058214,0.0,0.2503075110998298,0.0,0.0,0.1622744870943488
100,0.5588474005065208,0.0,0.2942511993001043,0.0,0.1469014001933747,0.0
102,0.5976674871499904,0.0,0.270055838241762,0.0,0.0,0.1322766746082475
103,0.5486289523653277,0.2958514306693978,0.0,0.0,0.0,0.1555196169652744
104,0.5893298851482912,0.2752651831787859,0.0,0.0,0.0,0.1354049316729229
105,0.564247312518658,0.0,0.2459148606908553,0.0,0.1898378267904866,0.0
106,0.5183177285270691,0.0,0.0,0.2825296397916672,0.0,0.1991526316812636
108,0.5820944743558026,0.0,0.0,0.2306659720187139,0.1872395536254832,0.0
109,0.5877190374442441,0.2501356025934869,0.0,0.0,0.1621453599622687,0.0
111,0.5258006947278562,0.2747690630989514,0.0,0.0,0.0,0.1994302421731924
112,0.5342437228893735,0.0,0.2946975260872705,0.0,0.0,0.1710587510233561
113,0.5718158448980334,0.0,0.0,0.236684989798888,0.1914991653030786,0.0
114,0.5642361371667984,0.2541061123182455,0.0,0.0,0.0,0.1816577505149561
115,0.5138826710833343,0.0,0.2910772944651118,0.0,0.1950400344515538,0.0
116,0.5817675785700247,0.2456015795106111,0.0,0.0,0.0,0.1726308419193642
117,0.5734851349643634,0.0,0.0,0.235350655273373,0.1911642097622635,0.0
118,0.5672622567588274,0.0,0.2642086831725505,0.0,0.0,0.1685290600686221
119,0.5356295081517476,0.0,0.2891505211505571,0.0,0.0,0.1752199706976953
121,0.567674298773545,0.0,0.2728714275726046,0.0,0.0,0.1594542736538503
122,0.597728758140473,0.0,0.2122120695799832,0.0,0.1900591722795437,0.0
123,0.5965607618719937,0.2461541608702556,0.0,0.0,0.1572850772577506,0.0
124,0.5849849058721283,0.2906731658084118,0.0,0.0,0.0,0.1243419283194599
125,0.5489395216158584,0.0,0.278196112157301,0.0,0.1728643662268408,0.0
126,0.5638127054993328,0.0,0.0,0.2606219980268352,0.0,0.1755652964738319
127,0.547088704997222,0.2665956717879189,0.0,0.0,0.0,0.1863156232148591
128,0.5798011889164969,0.0,0.2982226742000364,0.0,0.0,0.1219761368834667
129,0.5835527717148766,0.2262390238125956,0.0,0.0,0.0,0.1902082044725277
130,0.543665081739994,0.2850656600651292,0.0,0.0,0.1712692581948769,0.0
131,0.5938301277229424,0.2267632405834667,0.0,0.0,0.0,0.1794066316935908
132,0.5949578700961464,0.2212026762589209,0.0,0.0,0.1838394536449324,0.0
133,0.5847428571559096,0.0,0.0,0.2459302639446056,0.1693268788994848,0.0
134,0.5519924694301901,0.0,0.2657654911501061,0.0,0.1822420394197037,0.0
135,0.5792827870481971,0.2467321997095365,0.0,0.0,0.0,0.1739850132422663
138,0.587674695823179,0.0,0.2798932810677083,0.0,0.0,0.1324320231091127
140,0.5776174364684895,0.2282286688060446,0.0,0.0,0.0,0.1941538947254658
141,0.541505791235011,0.0,0.0,0.2769122391109465,0.0,0.1815819696540424
142,0.540162377494403,0.0,0.2727504796427371,0.0,0.0,0.1870871428628598
143,0.5860740929992971,0.0,0.0,0.2562902877359338,0.0,0.157635619264769
144,0.5736490518697055,0.0,0.293370373294305,0.0,0.0,0.1329805748359894
145,0.5681660656447081,0.0,0.0,0.2879467355998701,0.0,0.1438871987554219
146,0.5390801639680296,0.0,0.2985053154840616,0.0,0.1624145205479087,0.0
147,0.5993439548866207,0.0,0.2589215237860773,0.0,0.1417345213273018,0.0
148,0.5851619947610557,0.2684184449122164,0.0,0.0,0.0,0.1464195603267279
149,0.5353561366042274,0.0,0.2991459325536523,0.0,0.1654979308421202,0.0
150,0.5752222577875675,0.0,0.2249965781280319,0.0,0.1997811640844006,0.0
151,0.5745596829717688,0.2318613103559493,0.0,0.0,0.0,0.1935790066722817
152,0.5191717869596782,0.0,0.2895661128833468,0.0,0.0,0.1912621001569749
153,0.582470225359361,0.2482117896186367,0.0,0.0,0.1693179850220022,0.0
154,0.5295154380047407,0.0,0.2916388206163821,0.0,0.1788457413788773,0.0
155,0.5694863021379383,0.0,0.0,0.2859268664690154,0.1445868313930461,0.0
156,0.5915972912549589,0.2574377452852915,0.0,0.0,0.0,0.1509649634597498
157,0.5518693667487464,0.0,0.2991436125119823,0.0,0.0,0.1489870207392712
159,0.5929999881969088,0.2930575635635074,0.0,0.0,0.1139424482395837,0.0
160,0.5476630839091394,0.2701857492983163,0.0,0.0,0.0,0.1821511667925442
161,0.5862032643611363,0.0,0.2894952370357987,0.0,0.0,0.1243014986030649
162,0.59138856644506,0.2572482095418161,0.0,0.0,0.1513632240131238,0.0
163,0.5795670445193514,0.0,0.0,0.2498915391516119,0.1705414163290367,0.0
164,0.5499580745111848,0.0,0.0,0.2872878739585542,0.162754051530261,0.0
165,0.5741685169625467,0.0,0.0,0.2876251680594104,0.0,0.1382063149780428
166,0.5328938582459848,0.2794390851644469,0.0,0.0,0.1876670565895684,0.0
167,0.5078018211101875,0.0,0.2943541460523814,0.0,0.0,0.197844032837431
169,0.5508792995046423,0.0,0.0,0.26315912008468,0.1859615804106776,0.0
170,0.5223837374197561,0.2972828088906954,0.0,0.0,0.1803334536895484,0.0
171,0.5811379842874947,0.0,0.0,0.2774160150676368,0.1414460006448685,0.0
172,0.5349457468665055,0.0,0.0,0.2899201426978054,0.1751341104356889,0.0
173,0.5710048998872539,0.0,0.0,0.2909443114653723,0.1380507886473738,0.0
175,0.539111369053143,0.0,0.2897084842024342,0.0,0.1711801467444228,0.0
176,0.5688451209569321,0.2921729678853797,0.0,0.0,0.0,0.1389819111576881
177,0.5901970301425599,0.0,0.0,0.2758560645510544,0.1339469053063857,0.0
178,0.5465636713183075,0.0,0.2716148408446093,0.0,0.0,0.1818214878370831
179,0.545271545821967,0.0,0.2752908953186618,0.0,0.0,0.1794375588593711
180,0.58248919917557,0.0,0.0,0.2679260249120008,0.1495847759124292,0.0
181,0.560831977212266,0.2780348647417885,0.0,0.0,0.1611331580459454,0.0
182,0.5756845289263722,0.0,0.288609803972652,0.0,0.1357056671009757,0.0
183,0.5535453001781672,0.0,0.283845409277054,0.0,0.0,0.1626092905447788
185,0.5416755833184298,0.2910922273959111,0.0,0.0,0.167232189285659,0.0
186,0.5943434123677074,0.0,0.2682497876779734,0.0,0.1374067999543192,0.0
187,0.5726373005552173,0.0,0.2339792056559867,0.0,0.1933834937887958,0.0
188,0.5791324174298866,0.2215983524845975,0.0,0.0,0.0,0.1992692300855159
189,0.5993049382643144,0.0,0.0,0.2196256771631627,0.0,0.1810693845725228
190,0.5391061303511623,0.0,0.2674455834544464,0.0,0.0,0.1934482861943912
191,0.5548041038075503,0.270637452001688,0.0,0.0,0.1745584441907617,0.0
192,0.5945959321415929,0.2398157356703425,0.0,0.0,0.0,0.1655883321880646
193,0.5386783068934835,0.2779944024926054,0.0,0.0,0.1833272906139111,0.0
194,0.5974841430727479,0.0,0.2266101674239371,0.0,0.175905689503315,0.0
195,0.5403938044267194,0.0,0.2784303504950678,0.0,0.0,0.1811758450782128
196,0.5995202499220177,0.0,0.0,0.2895489990642501,0.1109307510137323,0.0
197,0.5663058097581963,0.2760655931759198,0.0,0.0,0.0,0.1576285970658838
200,0.5870244038812381,0.0,0.0,0.2248672331650752,0.0,0.1881083629536867
201,0.5722002901217659,0.0,0.2722407391061684,0.0,0.1555589707720656,0.0
202,0.5993615835098776,0.2108184034021925,0.0,0.0,0.0,0.18982001308793
203,0.518378642233024,0.0,0.0,0.2854533147588261,0.1961680430081498,0.0
204,0.5878994160392489,0.0,0.0,0.2278192262324312,0.0,0.1842813577283197
205,0.5857740090569737,0.0,0.2538269091163041,0.0,0.1603990818267221,0.0
206,0.5117874920346986,0.2942931215213691,0.0,0.0,0.1939193864439321,0.0
207,0.5539937451982259,0.0,0.2621444053402684,0.0,0.1838618494615056,0.0
211,0.5795451201263487,0.0,0.0,0.2394974047151435,0.1809574751585076,0.0
212,0.5822664640547806,0.0,0.2843160807385128,0.0,0.0,0.1334174552067065
214,0.579438099938413,0.0,0.0,0.2830991621435456,0.1374627379180413,0.0
216,0.5383032298193026,0.0,0.0,0.2866217875387961,0.0,0.1750749826419012
217,0.5986763096699209,0.0,0.2735306135226812,0.0,0.0,0.1277930768073979
219,0.5765175972892967,0.0,0.0,0.2874589993667455,0.0,0.1360234033439575
220,0.587428088636991,0.2253762418981625,0.0,0.0,0.1871956694648464,0.0
222,0.560101717661625,0.0,0.2726579685652799,0.0,0.0,0.167240313773095
223,0.5390825421947621,0.0,0.2633398276740554,0.0,0.1975776301311824,0.0
224,0.5738256001366353,0.0,0.2928225994335022,0.0,0.1333518004298626,0.0
225,0.548334842740128,0.0,0.0,0.2535553813895328,0.1981097758703393,0.0
226,0.5137402434609892,0.2973290541646716,0.0,0.0,0.1889307023743391,0.0
227,0.5851050756470844,0.0,0.2388299789286059,0.0,0.1760649454243097,0.0
228,0.5983167828490833,0.0,0.2799710291588269,0.0,0.0,0.1217121879920897
229,0.5625669979199754,0.2908742533071574,0.0,0.0,0.0,0.1465587487728671
230,0.5701975410242649,0.2894687272388602,0.0,0.0,0.0,0.1403337317368749
231,0.5334477979448301,0.296007989261087,0.0,0.0,0.0,0.1705442127940827
232,0.5915498011399283,0.0,0.0,0.2827068434096986,0.0,0.1257433554503731
233,0.5764722051565725,0.2360747043986709,0.0,0.0,0.1874530904447565,0.0
234,0.5374943287085973,0.0,0.0,0.2849922520565351,0.0,0.1775134192348676
236,0.5824075943906386,0.0,0.0,0.2418719160238277,0.1757204895855337,0.0
238,0.5775101567206389,0.0,0.0,0.2955920692986736,0.0,0.1268977739806875
239,0.5560412441681991,0.0,0.0,0.2864175258235745,0.0,0.1575412300082262
240,0.5947846132173579,0.0,0.2922217634150243,0.0,0.1129936233676178,0.0
241,0.5441923321994417,0.275026774878679,0.0,0.0,0.0,0.180780892921879
242,0.5799552642387684,0.0,0.0,0.2835460759485023,0.0,0.1364986598127294
243,0.5370717294901078,0.0,0.2692093749746523,0.0,0.0,0.1937188955352398
245,0.5819578796666673,0.0,0.0,0.2257491501751082,0.1922929701582243,0.0
246,0.5872725609095658,0.2266726746087714,0.0,0.0,0.1860547644816627,0.0
248,0.5744892990140281,0.0,0.2461529873788889,0.0,0.179357713607083,0.0
249,0.5860904860467564,0.0,0.256827981888054,0.0,0.0,0.1570815320651895
250,0.534472958590025,0.2947951757619378,0.0,0.0,0.0,0.1707318656480372
251,0.5658851301066229,0.2535806023468364,0.0,0.0,0.1805342675465406,0.0
252,0.5625777066077573,0.2779628419161307,0.0,0.0,0.1594594514761121,0.0
253,0.5943533179841122,0.0,0.0,0.2518320473762861,0.0,0.1538146346396017
255,0.5817118490372506,0.0,0.0,0.2995871520119604,0.0,0.118700998950789
257,0.5905571115098881,0.0,0.0,0.2136004876639834,0.0,0.1958424008261284
258,0.5620348184321198,0.2942731911945612,0.0,0.0,0.1436919903733189,0.0
262,0.5863229024857107,0.2582067661156767,0.0,0.0,0.0,0.1554703313986124
263,0.5716398841842407,0.0,0.277756760675557,0.0,0.0,0.1506033551402023
264,0.5888337856796424,0.0,0.0,0.2278075810978519,0.0,0.1833586332225057
266,0.5844595041386643,0.2541331773664029,0.0,0.0,0.0,0.1614073184949326
267,0.5472417838173678,0.0,0.2593269128837261,0.0,0.1934313032989059,0.0
268,0.5849795494554402,0.277762608858329,0.0,0.0,0.0,0.137257841686231
269,0.598187535568137,0.0,0.0,0.2110011750042092,0.0,0.1908112894276537
270,0.5910950119267109,0.0,0.2837185768727426,0.0,0.0,0.1251864112005463
271,0.5208539104556006,0.0,0.2866532054920075,0.0,0.1924928840523919,0.0
272,0.5973419189161918,0.0,0.0,0.2299961955020449,0.1726618855817632,0.0
273,0.5657554899011555,0.0,0.2735020143856599,0.0,0.0,0.1607424957131846
274,0.5848720025348938,0.0,0.2926713213924635,0.0,0.1224566760726426,0.0
276,0.5837809838004956,0.2286032027001844,0.0,0.0,0.18761581349932,0.0
278,0.5708230834441466,0.0,0.0,0.2798666785162564,0.0,0.1493102380395968
279,0.5799567991569475,0.0,0.2498583378017254,0.0,0.0,0.1701848630413271
282,0.5577352321552973,0.0,0.2787027400576617,0.0,0.0,0.1635620277870408
283,0.5308864243294846,0.0,0.0,0.2934604776519609,0.1756530980185544,0.0
284,0.5524841071898384,0.0,0.2546813971417532,0.0,0.1928344956684085,0.0
285,0.5103716405618124,0.0,0.2925659870029748,0.0,0.1970623724352125,0.0
286,0.5411158650273542,0.0,0.0,0.2706404298237735,0.1882437051488722,0.0
287,0.5776311774178207,0.0,0.0,0.2789299378037337,0.1434388847784456,0.0
288,0.5754377696379821,0.0,0.0,0.2683278463082665,0.0,0.1562343840537514
290,0.5420704043882789,0.0,0.2955096613526077,0.0,0.1624199342591133,0.0
291,0.5935143737652187,0.0,0.0,0.2421895971551431,0.0,0.1642960290796382
293,0.5961443193569214,0.2060808706562623,0.0,0.0,0.1977748099868162,0.0
295,0.5976770666709803,0.0,0.0,0.2320055365992089,0.0,0.1703173967298107
297,0.5160613554001882,0.0,0.2859894314304545,0.0,0.1979492131693573,0.0
300,0.5825781921005267,0.0,0.0,0.27255416743397,0.1448676404655033,0.0
301,0.537621327163672,0.0,0.0,0.2982549059864462,0.0,0.1641237668498818
302,0.5425134287600437,0.2877008627994423,0.0,0.0,0.0,0.169785708440514
303,0.5419572500839569,0.2723072578215618,0.0,0.0,0.0,0.1857354920944813
304,0.5384332661863633,0.0,0.2775843241567939,0.0,0.1839824096568428,0.0
305,0.5521402886023958,0.0,0.2537882614020004,0.0,0.0,0.1940714499956036
306,0.5905726592854329,0.0,0.2246837115722363,0.0,0.0,0.1847436291423307
308,0.546751541073356,0.0,0.2877034469129745,0.0,0.0,0.1655450120136695
311,0.5943077034838001,0.2114121389508606,0.0,0.0,0.0,0.1942801575653392
313,0.5694660212335846,0.0,0.0,0.2844896137290596,0.1460443650373557,0.0
315,0.5940217088214566,0.0,0.0,0.2178363219857761,0.1881419691927672,0.0
316,0.5945753535824735,0.0,0.2713264028628835,0.0,0.134098243554643,0.0
317,0.5745557083275579,0.2909337986053171,0.0,0.0,0.0,0.1345104930671249
320,0.5213615062978179,0.0,0.2935194595774507,0.0,0.1851190341247315,0.0
322,0.5660227608390953,0.0,0.0,0.2955093347991986,0.0,0.1384679043617061
323,0.5740223581615906,0.256566807581046,0.0,0.0,0.0,0.1694108342573632
324,0.556356789303855,0.2994625052731744,0.0,0.0,0.0,0.1441807054229706
325,0.5923133616704743,0.0,0.218286793604202,0.0,0.1893998447253235,0.0
326,0.5936924697292209,0.0,0.0,0.2542098157790867,0.0,0.1520977144916924
329,0.5616455502251742,0.2933121920169269,0.0,0.0,0.1450422577578989,0.0
330,0.5876060501850772,0.2687032889071896,0.0,0.0,0.0,0.1436906609077332
331,0.5473792331694348,0.0,0.0,0.2569634214495522,0.0,0.1956573453810128
333,0.5730410581367792,0.0,0.0,0.2288470490583045,0.1981118928049163,0.0
334,0.5742857722799295,0.0,0.0,0.2903146879926449,0.1353995397274257,0.0
335,0.5851467997774474,0.0,0.0,0.2582159466044935,0.0,0.156637253618059
336,0.5907611441223422,0.2914759457769275,0.0,0.0,0.0,0.1177629101007302
337,0.566150493465165,0.0,0.2878009164896374,0.0,0.0,0.1460485900451976
338,0.590965870938623,0.0,0.0,0.2840036466589001,0.0,0.1250304824024768
339,0.5552253104864573,0.0,0.2750974284706355,0.0,0.1696772610429071,0.0
340,0.586331082003651,0.0,0.2223093332455614,0.0,0.1913595847507875,0.0
341,0.5337039398346606,0.0,0.0,0.2721934254279294,0.0,0.19410263473741
342,0.596217253560259,0.2792722223661892,0.0,0.0,0.1245105240735517,0.0
343,0.5912787194143174,0.0,0.278880000244424,0.0,0.0,0.1298412803412587
344,0.5415467398337607,0.2782593612331722,0.0,0.0,0.1801938989330671,0.0
345,0.5663237673278516,0.0,0.2736575655379942,0.0,0.0,0.1600186671341542
347,0.5554832996251519,0.2543346023303677,0.0,0.0,0.0,0.1901820980444805
348,0.5916137821977165,0.0,0.0,0.2975994664950529,0.0,0.1107867513072304
349,0.5952974515042865,0.0,0.2800430926550439,0.0,0.0,0.1246594558406695
350,0.5851117828296517,0.0,0.0,0.2982459971679954,0.0,0.1166422200023527
352,0.5455874747523096,0.0,0.0,0.285230906606319,0.0,0.1691816186413714
353,0.5825783291652451,0.0,0.2614206760413852,0.0,0.1560009947933698,0.0
354,0.5841014937402496,0.0,0.0,0.2468283044434623,0.0,0.1690702018162882
356,0.5594859231111732,0.0,0.2966211710156272,0.0,0.0,0.1438929058731997
357,0.5960217431743108,0.0,0.2704119076389353,0.0,0.0,0.1335663491867539
358,0.5964192283148744,0.2842200695447393,0.0,0.0,0.0,0.1193607021403862
359,0.5136082310245325,0.0,0.0,0.2981309586138649,0.0,0.1882608103616026
360,0.5633111762423627,0.2518362440545089,0.0,0.0,0.1848525797031283,0.0
362,0.565261535447856,0.2669081588271009,0.0,0.0,0.0,0.167830305725043
364,0.5583045208360095,0.0,0.2956564001067463,0.0,0.0,0.1460390790572442
366,0.5788550366064983,0.0,0.2758492610163708,0.0,0.1452957023771309,0.0
367,0.5532891342292678,0.0,0.2948857250583879,0.0,0.1518251407123442,0.0
368,0.5365259250171224,0.2976963164566746,0.0,0.0,0.1657777585262029,0.0
369,0.5968102396369397,0.0,0.2930104042726684,0.0,0.1101793560903919,0.0
372,0.5681577597238603,0.2321739559153003,0.0,0.0,0.1996682843608394,0.0
373,0.5854005831545559,0.0,0.296121935422781,0.0,0.0,0.118477481422663
374,0.5818651493698836,0.2956613022667341,0.0,0.0,0.0,0.1224735483633821
375,0.5758719754157233,0.2252752764239364,0.0,0.0,0.19885274816034,0.0
376,0.5833692494052569,0.0,0.0,0.2941443751329634,0.1224863754617797,0.0
378,0.5325413895776768,0.2943542830029718,0.0,0.0,0.0,0.1731043274193512
379,0.5930631686793828,0.0,0.0,0.2861905664025848,0.0,0.1207462649180324
380,0.5622648015242204,0.0,0.2699580579233209,0.0,0.1677771405524586,0.0
381,0.5568188568439326,0.0,0.2602418443314914,0.0,0.1829392988245759,0.0
383,0.5359808561991978,0.0,0.2812933047495929,0.0,0.0,0.1827258390512092
384,0.5714020847485145,0.0,0.0,0.2912268349721321,0.0,0.1373710802793534
385,0.5609045795894076,0.0,0.2754566786428298,0.0,0.1636387417677625,0.0
386,0.548150700410304,0.0,0.2633772587526627,0.0,0.1884720408370332,0.0
387,0.5991914798540504,0.0,0.2768640391865869,0.0,0.1239444809593627,0.0
388,0.5691404079291476,0.0,0.2723843113808057,0.0,0.0,0.1584752806900468
389,0.5895645046859642,0.0,0.0,0.2468639745267737,0.163571520787262,0.0
390,0.5545469894907834,0.0,0.2953526176513942,0.0,0.1501003928578224,0.0
391,0.5675668638031771,0.2868460276319983,0.0,0.0,0.0,0.1455871085648244
392,0.586372352337005,0.0,0.0,0.2198798099250119,0.0,0.1937478377379829
393,0.5988997817655872,0.0,0.0,0.207306952381585,0.1937932658528277,0.0
394,0.5612452442360066,0.0,0.2721119489854697,0.0,0.1666428067785235,0.0
395,0.5919783208394425,0.0,0.0,0.2099412117175844,0.0,0.198080467442973
396,0.5317783631014523,0.2742024979504543,0.0,0.0,0.1940191389480933,0.0
397,0.5525486055391454,0.2961837291366168,0.0,0.0,0.1512676653242377,0.0
398,0.5368751890091713,0.0,0.0,0.2984103197349262,0.0,0.1647144912559024
399,0.562371653090532,0.2746948023183967,0.0,0.0,0.1629335445910711,0.0
400,0.5761830518136318,0.0,0.0,0.2586509694658894,0.1651659787204786,0.0
401,0.5914836695767094,0.0,0.0,0.2908232095911595,0.0,0.117693120832131
402,0.5328538770698784,0.295970956819662,0.0,0.0,0.1711751661104596,0.0
403,0.5881862226453841,0.0,0.2959111258558196,0.0,0.0,0.1159026514987963
404,0.5925333775024332,0.2844020547351739,0.0,0.0,0.1230645677623929,0.0
405,0.5970144845566779,0.2049502100706885,0.0,0.0,0.1980353053726335,0.0
406,0.5385004822779957,0.2726412515584379,0.0,0.0,0.0,0.1888582661635663
407,0.585572595884228,0.0,0.2979692376231997,0.0,0.1164581664925722,0.0
409,0.5802253336077746,0.0,0.2796143111728142,0.0,0.0,0.140160355219411
410,0.573514594665704,0.0,0.0,0.2671870636838576,0.1592983416504382,0.0
412,0.5658361664027509,0.2775783828239889,0.0,0.0,0.1565854507732601,0.0
413,0.5560877918906446,0.2639957737345192,0.0,0.0,0.1799164343748362,0.0
414,0.5412814066950301,0.0,0.0,0.2648032307683005,0.1939153625366693,0.0
415,0.5945758241786916,0.2468102489502803,0.0,0.0,0.1586139268710281,0.0
416,0.5904876222449099,0.0,0.2095941102745268,0.0,0.1999182674805632,0.0
417,0.5943757343130008,0.0,0.2440131197884564,0.0,0.1616111458985427,0.0
418,0.5650505208728326,0.2388611712182444,0.0,0.0,0.196088307908923,0.0
419,0.5782539977524587,0.0,0.2616889936933704,0.0,0.1600570085541708,0.0
420,0.5162253484038023,0.0,0.0,0.2889651179026671,0.1948095336935305,0.0
421,0.57646266046719,0.0,0.0,0.2824394004066119,0.141097939126198,0.0
422,0.5684925144938288,0.2562336426376264,0.0,0.0,0.1752738428685448,0.0
423,0.5678778464095784,0.0,0.2466460283508687,0.0,0.1854761252395528,0.0
424,0.5795580545556195,0.0,0.0,0.2576552506979596,0.1627866947464208,0.0
